review_id,stars,text
BvNkmFCYeTe3RFTgDGAAWA,2,"Terrible service at 2:00pm on a Wed. 
Took forever to get our drinks...
Ordered crabcakes as an appetizer, server never put in the order...
Brought one entree, because the others weren't ready????
Never checked back to see how the food was probably because she was embarrassed.
I don't know if I'll return, which is sad because it's such a great location..."
hzP60IKxu8dM4LVsl08fJA,4,"We had a nice time here.  It was a beautiful day & the deck area is a great place for the view of the bay.  The grouper sandwich is delish and my salmon was tasty.  The service is good, just sit under the awning.  Beware of birds.  Definitely a place to go back to for a relaxed, chill day."
uPaA2OutltcWEfBPha2t8g,4,We had dinner outside on the deck- awesome view! The waitress was really attentive and our drinks and food were delivered pretty quickly. The drink selection was awesome- they had a pretty good tequila menu.
vq0VHJ-PE2m9JnAbNupyNQ,4,"If you're looking for a place to have a beachside cocktail and grub then this is it. Their burgers, chips, and queso will not disappoint. Pair that with a cold corona dressed and your good to go. Im giving them 4 stars because the food isn't as stellar as the beach view and drink selection. Also, our food took a while to come out during a non-peak hour of the day."
4ubvz3G8DGWAgHLfNmPqdw,1,"Pretty awful experience.
The only good thing was the location and as far as the food we had the Salad was good.
Things went wrong from the beginning.
We had a reservation for lunch. When we tried to check in, they told us there are no tables available outside,  but if we want we could eat at the beach bar that's part of the place.   We go down the beach and they literally insist on searching our bags.  They refuse entry to the beach because I had a can of water in my bag which you can't leave in your car in the tampa heat.  So we go back to the desk where there are 4, yes 4 people standing at the desk and 1 person checking in.   We had to wait 5 minutes  to be helped... I guess 3 of the people including the manager are just for decoration.   Then they couldn't find the reservation anymore.. other things went wrong...  too bad, we had really wanted to like the place."
eU35vwusbSoNesfe-SW2Eg,5,Nice place. Great atmosphere and nice staff. I had the shrimp and sausage quesadilla and tried the alligator bites. Both were amazing!
6-UuxOn4pitDieQ604W3iA,2,"Went to the beach part of the restaurant and our server took 30 minutes to approach us. After dropping of menus, she never came back. We went to the bar to order food and the bartender seemed upset that we only ordered food and no drinks. Food was quick to arrive, but was not very good (my fish tacos were very dry as well as my friend's burger). It was a fun atmosphere due to the beach and DJ, but the service left much to be desired. Will most likely not be returning."
Vt5EGKVpaRO2RNg_eOfKUQ,1,"This was my first time at Whiskey Joes. I was initially impressed with the interior and our waitress was friendly so we started off on a good note. Shortly after sitting down I noticed that a different server's butt cheeks were literally hanging out of her shorts. At this point our appetites were quickly fading. Then comes the food. A coworker and I both got the tacos. Midway through the first taco, my coworker found a curly short black hair sticking out. I then checked my tacos and there it was, a short black hair hanging out in my tortilla. The manager came over to ask what happened and then proceeded to ask my coworker where the hair was as if she didn't believe her. I then said that I had a picture and she asked why I would take a picture lol. Good thing I did. They did take the tacos off of the bill and offered a different meal at no cost. However, I still would suggest that you do not go to Whiskey Joe's."
iIP7GIE7N-TNcfs8GsIc5Q,1,"I had such a horrible experience. I was so excited to check this place out since they have one down here in Miami as well. I was with a group of 5 people and we were very hungry and expecting to sit outside with a nice view. We arrived at the front and they told us they weren't sitting outside anymore (even though it wasn't raining and they weren't closing anytime soon) and when we asked the host if we can go down to the section by the sand she said ""whatever"". We decided to sit by the sand because there was no wait time, but the service was horrible. There was a gentleman with a bandana and a white tank top kinda shirt, and he advised our party that if we wanted to eat we had to order from the bar because they were cutting servers. I went up to the bar where I found a security guard who told me if I wanted food to order with a server. I approached a server and when the gentleman with the bandana saw me, he approached me to tell me that he already told our party what and where we had to go to order food. I advised him I was told something different at the bar and he began to get loud with me. 

If I had to order food at the bar, I had no problem with it. There's no need to be rude, or to approach someone questioning them. I have / had no reason to lie, I just wanted food. I think the service was horrible, and server said he didn't want to serve our table because he was ""leaving soon"". We were there for a couple hours and he was still working, so I don't know what he meant. 

Needless to say, never going again."
oibOA1uSJFHljju-q7daag,5,This by far is the best place I have eaten EVER!!!!  The grilled shrimp is is amazing words can not explain how good. We also ordered the coconut mahi bites and were blow away! I am stuffed and still want more! They also have great draft beer and friendly staff! I wish I could give this more than 5 stars!!  We will definitely make this a stop on every visit we make to Tampa!!
0tSKgMX1bRwZ6KhCYBexPg,2,"Would not recommend. We ordered Skinny Margaritas, queso and fish tacos. The queso and tacos came out at the same time. So much for an appetizer. And the drinks didn't come until we were almost done with our meal. We asked about the delay and the waitress said the bar was backed up, but the restaurant was only half full. When we finally got our drinks they were not the ""skinny"" versions we were expecting and they were so bad, my sister decided not to even drink hers. The view is nice but not worth the trip."
sPFxOeiqscKwWdZ1m_JbYQ,5,"When you first arrive you have to leave your car at the valet parking (which is free, only had to tip the guys). We were a party of 5 (3 adults, 2 children), went for lunch around 1pm on a Thursday and the place wasn't crowded at all. We were seated immediately and our table had a lovely view of the bay. The attention was excellent (I don't recall the name of the waiter but he was an older man, very kind and attentive, the fifth star is totally for him). Our food came in about ten minutes, and word of advice: the plates are huge. We had two houses favorites: the Joe's Islas Carnitas and the Swashbuckler's basket, both great, even though they weren't exactly healthy. The kids menu was very good too, and it comes with dessert and a kid's drink. R price/food is good in my opinion. 
After eating we went to the beach and their barefoot bar. The staff is really nice, there is fresh water to wash up after a bath in the bay water and restrooms. If you don't mind the seaweed is a really great beach. The kids loved it. There are shadow seats and chairs for those who want to take some sun. It really is a place for everyone, and you only have to pay for what you consume. 
We didn't stay long enough for the sunset and evening shows, but that's only a reason for returning!"
